Generation #0
110001101100 - value: 37, fitness: 37, weight: 240
110011000110 - value: 37, fitness: 37, weight: 210
111001000100 - value: 37, fitness: 37, weight: 200
001001110110 - value: 37, fitness: 37, weight: 230
001001110110 - value: 37, fitness: 37, weight: 230
011011000100 - value: 37, fitness: 37, weight: 230
100011010110 - value: 37, fitness: 37, weight: 210
100110110100 - value: 37, fitness: 37, weight: 240
110011000110 - value: 37, fitness: 37, weight: 210
011011000100 - value: 37, fitness: 37, weight: 230
111000110100 - value: 37, fitness: 37, weight: 190
110010110110 - value: 37, fitness: 37, weight: 200
111001000100 - value: 37, fitness: 37, weight: 200
110011000110 - value: 37, fitness: 37, weight: 210
001001110110 - value: 37, fitness: 37, weight: 230
110010110110 - value: 37, fitness: 37, weight: 200
110001101100 - value: 37, fitness: 37, weight: 240
111001000100 - value: 37, fitness: 37, weight: 200
111000110100 - value: 37, fitness: 37, weight: 190
111000110100 - value: 37, fitness: 37, weight: 190
110001101100 - value: 37, fitness: 37, weight: 240
101001001100 - value: 36, fitness: 36, weight: 240
111000101100 - value: 36, fitness: 36, weight: 230
110100110100 - value: 36, fitness: 36, weight: 220
110001010110 - value: 36, fitness: 36, weight: 190
101010010110 - value: 36, fitness: 36, weight: 200
101010010110 - value: 36, fitness: 36, weight: 200
111010000110 - value: 36, fitness: 36, weight: 200
111010000110 - value: 36, fitness: 36, weight: 200
111000101100 - value: 36, fitness: 36, weight: 230
110011000101 - value: 36, fitness: 36, weight: 250
111010000110 - value: 36, fitness: 36, weight: 200
111000101100 - value: 36, fitness: 36, weight: 230
111000101100 - value: 36, fitness: 36, weight: 230
111000101100 - value: 36, fitness: 36, weight: 230
001011100100 - value: 36, fitness: 36, weight: 230
110001010110 - value: 36, fitness: 36, weight: 190
110001010110 - value: 36, fitness: 36, weight: 190
111000101100 - value: 36, fitness: 36, weight: 230
011100010110 - value: 36, fitness: 36, weight: 250
100011010101 - value: 36, fitness: 36, weight: 250
111000101100 - value: 36, fitness: 36, weight: 230
111000101100 - value: 36, fitness: 36, weight: 230
111000101100 - value: 36, fitness: 36, weight: 230
101001001100 - value: 36, fitness: 36, weight: 240
110001010110 - value: 36, fitness: 36, weight: 190
001011100100 - value: 36, fitness: 36, weight: 230
101010010110 - value: 36, fitness: 36, weight: 200
111000101100 - value: 36, fitness: 36, weight: 230
101011010010 - value: 36, fitness: 36, weight: 250
111000101100 - value: 36, fitness: 36, weight: 230
111000010110 - value: 35, fitness: 35, weight: 180
111000010110 - value: 35, fitness: 35, weight: 180
000011110110 - value: 35, fitness: 35, weight: 220
110010110100 - value: 35, fitness: 35, weight: 180
110010110100 - value: 35, fitness: 35, weight: 180
111000010110 - value: 35, fitness: 35, weight: 180
110010110100 - value: 35, fitness: 35, weight: 180
111010000101 - value: 35, fitness: 35, weight: 240
110011000100 - value: 35, fitness: 35, weight: 190
111000010110 - value: 35, fitness: 35, weight: 180
101011100010 - value: 35, fitness: 35, weight: 250
000011110110 - value: 35, fitness: 35, weight: 220
010011100110 - value: 35, fitness: 35, weight: 220
101010100110 - value: 35, fitness: 35, weight: 200
111100000100 - value: 35, fitness: 35, weight: 220
001101000100 - value: 33, fitness: 33, weight: 240
101001000100 - value: 32, fitness: 32, weight: 170
111000100100 - value: 32, fitness: 32, weight: 160
100010110110 - value: 32, fitness: 32, weight: 170
100100101110 - value: 32, fitness: 32, weight: 250
000011010110 - value: 31, fitness: 31, weight: 190
011001110000 - value: 31, fitness: 31, weight: 220
001010101100 - value: 31, fitness: 31, weight: 230
010001010110 - value: 30, fitness: 30, weight: 170
110010001100 - value: 30, fitness: 30, weight: 190
111000000100 - value: 28, fitness: 28, weight: 130
100010010110 - value: 28, fitness: 28, weight: 140
110100000100 - value: 27, fitness: 27, weight: 160
001000101100 - value: 25, fitness: 25, weight: 180
100000100100 - value: 19, fitness: 19, weight: 70
111001110100 - value: 46, fitness: -54, weight: 260
100011101100 - value: 38, fitness: -62, weight: 260
101011100110 - value: 44, fitness: -156, weight: 270
110001111100 - value: 42, fitness: -158, weight: 270
111010001110 - value: 40, fitness: -160, weight: 270
101011110100 - value: 47, fitness: -253, weight: 280
011011010110 - value: 44, fitness: -256, weight: 280
001011110110 - value: 43, fitness: -257, weight: 280
111011100110 - value: 49, fitness: -451, weight: 300
111011100110 - value: 49, fitness: -451, weight: 300
111001011100 - value: 46, fitness: -454, weight: 300
011011001100 - value: 41, fitness: -459, weight: 300
111011110100 - value: 52, fitness: -548, weight: 310
111011110110 - value: 54, fitness: -746, weight: 330
111100101110 - value: 45, fitness: -855, weight: 340
001111100110 - value: 45, fitness: -855, weight: 340
Generation #7
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
111001100110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111011000100 - value: 43, fitness: 43, weight: 250
111001100110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
110011010110 - value: 42, fitness: 42, weight: 240
111001010100 - value: 42, fitness: 42, weight: 230
111001010100 - value: 42, fitness: 42, weight: 230
111001010100 - value: 42, fitness: 42, weight: 230
110011010110 - value: 42, fitness: 42, weight: 240
110011010110 - value: 42, fitness: 42, weight: 240
101001110100 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
101001110100 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
110011100110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
101001110100 - value: 41, fitness: 41, weight: 230
101001110100 - value: 41, fitness: 41, weight: 230
101001110100 - value: 41, fitness: 41, weight: 230
111010010110 - value: 41, fitness: 41, weight: 230
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
110001110110 - value: 40, fitness: 40, weight: 220
101011000110 - value: 40, fitness: 40, weight: 240
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
101010110110 - value: 40, fitness: 40, weight: 230
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
010011110110 - value: 40, fitness: 40, weight: 250
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
101011000110 - value: 40, fitness: 40, weight: 240
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
101011000110 - value: 40, fitness: 40, weight: 240
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
011011000110 - value: 39, fitness: 39, weight: 250
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
110011100100 - value: 39, fitness: 39, weight: 220
101001010110 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
111000110110 - value: 39, fitness: 39, weight: 210
101001010110 - value: 39, fitness: 39, weight: 220
111000110110 - value: 39, fitness: 39, weight: 210
100011110100 - value: 39, fitness: 39, weight: 220
011011000110 - value: 39, fitness: 39, weight: 250
101001010110 - value: 39, fitness: 39, weight: 220
111001000110 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
111001000110 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
111000110110 - value: 39, fitness: 39, weight: 210
100011110100 - value: 39, fitness: 39, weight: 220
001011010110 - value: 39, fitness: 39, weight: 250
100011110100 - value: 39, fitness: 39, weight: 220
101001010110 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
101001010110 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
111010001100 - value: 38, fitness: 38, weight: 250
101010110100 - value: 38, fitness: 38, weight: 210
010011110100 - value: 38, fitness: 38, weight: 230
110001110100 - value: 38, fitness: 38, weight: 200
101010110100 - value: 38, fitness: 38, weight: 210
001011100110 - value: 38, fitness: 38, weight: 250
110001110100 - value: 38, fitness: 38, weight: 200
110001110100 - value: 38, fitness: 38, weight: 200
001011100110 - value: 38, fitness: 38, weight: 250
011001010110 - value: 38, fitness: 38, weight: 230
101011000100 - value: 38, fitness: 38, weight: 220
010011110100 - value: 38, fitness: 38, weight: 230
011001010110 - value: 38, fitness: 38, weight: 230
111000101110 - value: 38, fitness: 38, weight: 250
110001110100 - value: 38, fitness: 38, weight: 200
101011000100 - value: 38, fitness: 38, weight: 220
001011100110 - value: 38, fitness: 38, weight: 250
110001110100 - value: 38, fitness: 38, weight: 200
100101010110 - value: 38, fitness: 38, weight: 250
100101010110 - value: 38, fitness: 38, weight: 250
001011100110 - value: 38, fitness: 38, weight: 250
001011100110 - value: 38, fitness: 38, weight: 250
111010001100 - value: 38, fitness: 38, weight: 250
101010110100 - value: 38, fitness: 38, weight: 210
110001110100 - value: 38, fitness: 38, weight: 200
001011100110 - value: 38, fitness: 38, weight: 250
101010110100 - value: 38, fitness: 38, weight: 210
110001110100 - value: 38, fitness: 38, weight: 200
111000101110 - value: 38, fitness: 38, weight: 250
101010110100 - value: 38, fitness: 38, weight: 210
101001010100 - value: 37, fitness: 37, weight: 200
011011000100 - value: 37, fitness: 37, weight: 230
001001110110 - value: 37, fitness: 37, weight: 230
001001110110 - value: 37, fitness: 37, weight: 230
111000110100 - value: 37, fitness: 37, weight: 190
111001110000 - value: 37, fitness: 37, weight: 240
100011010110 - value: 37, fitness: 37, weight: 210
111000110100 - value: 37, fitness: 37, weight: 190
100011010110 - value: 37, fitness: 37, weight: 210
110011000110 - value: 37, fitness: 37, weight: 210
110001101100 - value: 37, fitness: 37, weight: 240
001001110110 - value: 37, fitness: 37, weight: 230
111001000100 - value: 37, fitness: 37, weight: 200
110001101100 - value: 37, fitness: 37, weight: 240
111001000100 - value: 37, fitness: 37, weight: 200
110001101100 - value: 37, fitness: 37, weight: 240
011011000100 - value: 37, fitness: 37, weight: 230
001011100100 - value: 36, fitness: 36, weight: 230
001001110100 - value: 35, fitness: 35, weight: 210
110001100110 - value: 35, fitness: 35, weight: 190
111000010110 - value: 35, fitness: 35, weight: 180
110001100110 - value: 35, fitness: 35, weight: 190
001011000110 - value: 34, fitness: 34, weight: 220
111000100110 - value: 34, fitness: 34, weight: 180
100011100100 - value: 34, fitness: 34, weight: 190
000011110100 - value: 33, fitness: 33, weight: 200
100001110100 - value: 33, fitness: 33, weight: 170
100001110100 - value: 33, fitness: 33, weight: 170
100001010110 - value: 31, fitness: 31, weight: 160
101010110010 - value: 31, fitness: 31, weight: 210
110001000110 - value: 31, fitness: 31, weight: 160
110010001100 - value: 30, fitness: 30, weight: 190
100010110100 - value: 30, fitness: 30, weight: 150
100010010110 - value: 28, fitness: 28, weight: 140
111000000100 - value: 28, fitness: 28, weight: 130
111001110100 - value: 46, fitness: -54, weight: 260
011011010100 - value: 42, fitness: -58, weight: 260
100011101100 - value: 38, fitness: -62, weight: 260
110011110110 - value: 46, fitness: -154, weight: 270
110011110110 - value: 46, fitness: -154, weight: 270
111011000110 - value: 45, fitness: -155, weight: 270
111011000110 - value: 45, fitness: -155, weight: 270
101011110100 - value: 47, fitness: -253, weight: 280
101011110100 - value: 47, fitness: -253, weight: 280
111011100100 - value: 47, fitness: -253, weight: 280
101011110100 - value: 47, fitness: -253, weight: 280
001011110110 - value: 43, fitness: -257, weight: 280
110101010110 - value: 43, fitness: -257, weight: 280
111001000111 - value: 40, fitness: -260, weight: 280
100011101110 - value: 40, fitness: -260, weight: 280
111010011110 - value: 45, fitness: -455, weight: 300
100111110100 - value: 46, fitness: -554, weight: 310
001011101110 - value: 42, fitness: -658, weight: 320
111011110110 - value: 54, fitness: -746, weight: 330
100101111100 - value: 44, fitness: -756, weight: 330
Generation #8
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111001100110 - value: 43, fitness: 43, weight: 250
111011000100 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111001100110 - value: 43, fitness: 43, weight: 250
111011000100 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111001100110 - value: 43, fitness: 43, weight: 250
110011010110 - value: 42, fitness: 42, weight: 240
110011010110 - value: 42, fitness: 42, weight: 240
110011010110 - value: 42, fitness: 42, weight: 240
110011010110 - value: 42, fitness: 42, weight: 240
110011010110 - value: 42, fitness: 42, weight: 240
111001010100 - value: 42, fitness: 42, weight: 230
111001010100 - value: 42, fitness: 42, weight: 230
111001010100 - value: 42, fitness: 42, weight: 230
111001010100 - value: 42, fitness: 42, weight: 230
110011010110 - value: 42, fitness: 42, weight: 240
110011010110 - value: 42, fitness: 42, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
101001110100 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
101001110100 - value: 41, fitness: 41, weight: 230
101001110100 - value: 41, fitness: 41, weight: 230
110011100110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
101001110100 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
110011100110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
101001110100 - value: 41, fitness: 41, weight: 230
101001110100 - value: 41, fitness: 41, weight: 230
101001110100 - value: 41, fitness: 41, weight: 230
110011100110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
101001110100 - value: 41, fitness: 41, weight: 230
111010010110 - value: 41, fitness: 41, weight: 230
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
100011110110 - value: 41, fitness: 41, weight: 240
111010010110 - value: 41, fitness: 41, weight: 230
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
101011000110 - value: 40, fitness: 40, weight: 240
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
101010110110 - value: 40, fitness: 40, weight: 230
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
010011110110 - value: 40, fitness: 40, weight: 250
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
101011000110 - value: 40, fitness: 40, weight: 240
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
101011000110 - value: 40, fitness: 40, weight: 240
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
010011110110 - value: 40, fitness: 40, weight: 250
010011110110 - value: 40, fitness: 40, weight: 250
101011000110 - value: 40, fitness: 40, weight: 240
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
110001110110 - value: 40, fitness: 40, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
111001000110 - value: 39, fitness: 39, weight: 220
101001010110 - value: 39, fitness: 39, weight: 220
011011000110 - value: 39, fitness: 39, weight: 250
100011110100 - value: 39, fitness: 39, weight: 220
011011000110 - value: 39, fitness: 39, weight: 250
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
011011000110 - value: 39, fitness: 39, weight: 250
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
111000110110 - value: 39, fitness: 39, weight: 210
100011110100 - value: 39, fitness: 39, weight: 220
101001010110 - value: 39, fitness: 39, weight: 220
101001010110 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
110011100100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
111000110110 - value: 39, fitness: 39, weight: 210
100011110100 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
111000110110 - value: 39, fitness: 39, weight: 210
101001010110 - value: 39, fitness: 39, weight: 220
100011110100 - value: 39, fitness: 39, weight: 220
111010010100 - value: 39, fitness: 39, weight: 210
100011110100 - value: 39, fitness: 39, weight: 220
010011110100 - value: 38, fitness: 38, weight: 230
110001110100 - value: 38, fitness: 38, weight: 200
101001010100 - value: 37, fitness: 37, weight: 200
111010000110 - value: 36, fitness: 36, weight: 200
110001010110 - value: 36, fitness: 36, weight: 190
001001110100 - value: 35, fitness: 35, weight: 210
100001110110 - value: 35, fitness: 35, weight: 190
111000010110 - value: 35, fitness: 35, weight: 180
100001110100 - value: 33, fitness: 33, weight: 170
100010110100 - value: 30, fitness: 30, weight: 150
101000010110 - value: 30, fitness: 30, weight: 150
110001000100 - value: 29, fitness: 29, weight: 140
100010010110 - value: 28, fitness: 28, weight: 140
111001110100 - value: 46, fitness: -54, weight: 260
111010110110 - value: 45, fitness: -55, weight: 260
111010110110 - value: 45, fitness: -55, weight: 260
111010110110 - value: 45, fitness: -55, weight: 260
110011110110 - value: 46, fitness: -154, weight: 270
110011110110 - value: 46, fitness: -154, weight: 270
110011110110 - value: 46, fitness: -154, weight: 270
101011010110 - value: 45, fitness: -155, weight: 270
111011000110 - value: 45, fitness: -155, weight: 270
111001110110 - value: 48, fitness: -252, weight: 280
101001010111 - value: 40, fitness: -260, weight: 280
110001111110 - value: 44, fitness: -356, weight: 290
111011010110 - value: 50, fitness: -450, weight: 300
101011110110 - value: 49, fitness: -451, weight: 300
111011110100 - value: 52, fitness: -548, weight: 310
111011110100 - value: 52, fitness: -548, weight: 310
111011110110 - value: 54, fitness: -746, weight: 330
111110110100 - value: 50, fitness: -750, weight: 330
Generation #9
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
110011110100 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
111001010110 - value: 44, fitness: 44, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111001100110 - value: 43, fitness: 43, weight: 250
111011000100 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111001100110 - value: 43, fitness: 43, weight: 250
111011000100 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111001100110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
101001110110 - value: 43, fitness: 43, weight: 250
101001110110 - value: 43, fitness: 43, weight: 250
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
111010110100 - value: 43, fitness: 43, weight: 240
111001010100 - value: 42, fitness: 42, weight: 230
110011010110 - value: 42, fitness: 42, weight: 240
111001010100 - value: 42, fitness: 42, weight: 230
110011010110 - value: 42, fitness: 42, weight: 240
110011010110 - value: 42, fitness: 42, weight: 240
111001010100 - value: 42, fitness: 42, weight: 230
110011010110 - value: 42, fitness: 42, weight: 240
110011010110 - value: 42, fitness: 42, weight: 240
111001010100 - value: 42, fitness: 42, weight: 230
111001010100 - value: 42, fitness: 42, weight: 230
111001010100 - value: 42, fitness: 42, weight: 230
